"Wref","Tref","a0","a1","a2","a3","H_VM","TT_epipelagic","TT_mesopelagic","TT_mean","activity_factor_resting","activity_factor_foraging","activity_factor_migrating","time_resting","Dmax","Dmin","B","S","prop_SDA","prop_egestion","prop_excretion","G_VM","theta","peakTime","timeTo90","Q_ox_kJ_g_O2","RQ","energy_in_pellet","C_in_pellet","proportion_egestion_below_150m","X_r","X_e","mu","C_c_vm","prop_mortality_below_150m","H_NM","G_NM","C_c_nm","prop_non_detrital_NM_prey","C_t_bar_nsims","q_nsims","cal_nsims","C_flux_site_nsims"
1000,15,4.02374691804051,0.813840473517269,-5.78034412006336,0.861006352226334,1,14.2458740849979,11.1298497847747,12.2681874751579,0.975200571236201,2.45914111169986,1.0117531165015,0.452607955974527,413.830289104953,55.2474432950839,499.770028009079,3.61380017469637,0.165761187897995,0.203302587009966,0.0732074739364907,0.0166174174016342,0.868922988753766,2.50730953328311,12.9727752665058,12.2689753537346,1.4521539109759,2.98699003555812,0.0586752468254417,0.693700332660228,0.0117417234629393,0.836190428305417,0.374041037768842,0.0951844766265713,0.80411939646583,0,0.0071567530084867,0.244629580142908,0.648562113661319,0.927409541995116,0.162969720491674,1.08991068298928,0.392820728456456
1000,15,4.02422357579333,0.689684858366868,-6.59064714748558,0.959925942136217,1,13.8068854762241,11.2142710965127,12.6473535730038,0.719166917260736,3.79466700437479,1.40988232172094,0.455607463114429,316.918709920719,69.5765583077446,499.740910639521,2.42746950979345,0.166699403461069,0.223809227366,0.0592247388483957,0.0203003069506958,0.550656692832708,0.822130136936903,10.8403739510104,12.5546285548061,1.58481675633229,1.64237435932737,0.0893736345111392,0.604808216635138,0.0124864244312048,0.701368479989469,0.573078457351667,0.200043929963838,0.786256431927905,0,0.00936697227554396,0.0537355315401219,0.434984336793423,1.71631634667902,0.338337294443045,1.27860876254272,4.24615591562133
1000,15,4.24550751779734,0.763068304709358,-6.43539957280367,0.830925222825627,1,14.4667965646368,11.2503927496728,12.3122726276051,0.636355359805748,2.64217350981198,3.98613057169132,0.447948122352827,484.541458962485,68.7170402798802,499.655010770075,2.21173532726243,0.149839967552573,0.206429496426135,0.0637494714912027,0.0108954274076968,0.70615578870289,3.80807435698807,12.8883433043957,13.2024560795631,1.10974913479295,1.12765683690086,0.0827523911837488,0.512535060197115,0.00225968110859394,0.859767530206591,0.87808640024169,0.109070435878355,0.550721608893946,0,0.0104709216482006,0.143397646315396,0.834800014877692,1.73594934243753,0.495269107690547,1.09176608326379,1.99741491414385
1000,15,4.20797823785381,0.741269726724428,-7.02506821810633,0.889492163287453,1,14.2559313655365,11.1834643611219,12.5509848021902,0.756842494825833,2.86481288215145,3.9049460971728,0.467076782567892,459.099462814629,11.413544267416,499.237428107299,5.13867986754049,0.121356096813455,0.165085496734828,0.0816771146925166,0.020509999117814,0.936386250993237,4.16007176712155,10.1108587039635,12.9748222571518,0.835622251452878,1.68062834939919,0.074139648268465,0.893339772429317,0.00922298913002014,0.606674905214459,0.8388100772398,0.057562854541,0.880956295388751,0,0.0052881470520515,0.0692673684721813,0.607444652868435,1.46809606091965,0.461306847119704,1.30240674107336,6.14148038625193
1000,15,4.18299632551063,0.627553324739351,-7.13649368534919,0.724186601734576,1,14.3681407417171,11.4166264866944,12.664917061571,0.720004139118828,3.01946923485957,2.41262465110049,0.454193860592786,366.648799646646,99.6027197293006,500.781179276761,2.10613278755918,0.143478264885023,0.176835369300097,0.0808016375219449,0.0230612705466337,0.676767320549116,2.19435351267457,11.5507423067465,14.6228889961541,1.22040417704266,2.98646517815068,0.0762963245855644,0.842479495238513,0.00613624083697796,0.764936597365886,0.760530555232175,0.102105406915769,0.461738877557218,0,0.00950801653857343,0.104196212710347,0.449050934007391,1.09257095179439,0.274341566616204,1.26729771995451,0.686429004871013
1000,15,4.14895740024264,0.729657295970063,-5.00999860143847,0.992329524389054,1,13.9013083863538,10.6684766230173,12.0159879163839,0.964474904816598,3.77645788341761,3.15554396924563,0.455670481943525,303.404487064108,72.4185136985034,500.595002674498,2.74561198058072,0.141784422386438,0.202085574176162,0.0565486955028027,0.0251781683801673,0.670869126827456,4.66194134876132,11.7888022921979,14.4993751552422,1.4827495694859,2.46401740277652,0.0727737612905912,0.627760966774076,0.011433103749156,0.572286309674382,0.898767705592582,0.136208774912637,0.87132447687909,0,0.00709834583010525,0.232715606167447,0.528151996107772,1.89295189231301,0.35245055493433,1.36259157571476,10.1889082968855
1000,15,4.21613899130852,0.724188155529624,-4.79706015266315,0.629932301702728,1,13.6305036903359,10.5258911561687,12.2907052622177,0.537347560748458,3.92852300778031,2.34562286385335,0.445946121502202,471.347590070218,96.0953925829381,499.711550899316,2.53450426207855,0.125222009610385,0.20748204741627,0.0699496240960434,0.0140901664746925,0.938561807945371,2.98293031901121,10.2667751181871,12.9430285317358,1.26110264288727,3.43370826221071,0.0785716927610338,0.889028328377754,0.00352725648880005,0.63357645124197,0.575974045544189,0.157905297821388,0.862181070819497,0,0.0098910596605856,0.172016058039851,0.790225282916799,1.46659779653364,0.281546625960618,1.1450845876243,1.54547781991239
1000,15,4.52651486896167,0.714651474423834,-7.016361420834,0.920585141412782,1,13.75584940915,11.4320688694715,12.8432108592242,0.72337398736272,2.11647984292358,3.795192648191,0.462980965268798,394.974644901231,69.8284912644885,500.640391848516,3.68509942977689,0.138501458121464,0.194569276738912,0.0566367072202265,0.0152585184741765,0.690758603941649,1.52923308424652,13.5182598689571,13.3679719727859,1.74387957102153,1.52021793508902,0.0676813288941048,0.586995702143759,0.0119290850162506,0.888943618256599,0.589549405302741,0.0869941672491841,0.743613139353693,0,0.00383310399204493,0.105525524983648,0.605959496833384,0.674247413815844,0.444500670046546,1.31375915184617,1.77398965760848
1000,15,4.10203117688775,0.656463535293742,-8.21737497859017,0.995821920582362,1,13.6383951972239,11.2586418888532,12.319981854409,0.917536338442005,2.03273939155042,1.67016677488573,0.445765799942892,398.775384761393,19.8534398782067,499.320511490107,2.76673994788434,0.114649133458734,0.238526655845344,0.0630420755324885,0.0137871797354892,0.621018863515928,2.23272162638605,11.0769261159003,12.4907245214935,1.67582963756286,2.97243938373867,0.0876487517147325,0.611302798055112,0.0120620482087135,0.566212419606745,0.46255810794946,0.135587639712729,0.78326600252185,0,0.00672599291894585,0.224807138004806,0.764254432311281,2.10628413142978,0.217681643355172,1.46377123438288,1.35504491060844
1000,15,4.7027367749687,0.723169126106127,-6.9942915032972,0.835242401673695,1,14.4332942594774,11.0435980577022,12.0597125829663,0.786625093664043,1.46613151161,1.73927446291782,0.456874731073622,398.047558963299,51.1339319031686,499.644010990392,3.9273303314345,0.16754595191963,0.16061390357092,0.0573475152216852,0.0164089318052866,0.900294315232895,1.31929735802114,12.0147413257509,13.4130930490699,0.886243703146465,1.2383225438185,0.0649338093935512,0.89664374506101,0.00290921525359154,0.700790690537542,0.666047771045458,0.236943304233253,0.539230041648261,0,0.0080246165136341,0.117842370427214,0.469147340068594,1.90193787788392,0.301796526182443,1.31408060714602,4.08701193199421
1000,15,4.11148382441167,0.807207182997338,-6.01270891831704,0.946430120541438,1,13.818352623377,11.14580856869,12.4767758732196,0.770248795975931,1.87976907403208,1.12787663238123,0.442392233079299,402.655005268753,31.1726888781413,500.844554530922,5.12350556480233,0.122334511034191,0.191233310438693,0.0787085785968229,0.0208914547618478,0.675815212903544,1.99371112659574,11.4513809802011,13.9116040386818,1.38985096805263,0.810695521067828,0.0572148016071878,0.760516950953752,0.00197096285223961,0.517944336123765,0.779461463431903,0.135928271889687,0.677390553033911,0,0.00676891980133951,0.0957363007864915,0.749517892906442,1.44920540354235,0.455004744953476,1.14137886534445,4.03872924244779
1000,15,4.17652291229437,0.661271604521162,-9.85995766346247,0.922613357972805,1,13.5735904816538,11.3428893911187,12.0845883383881,0.624141412088647,1.51999657740816,3.98272501770407,0.449453685269691,422.307485574856,84.9499658565037,500.420609925408,5.20771754125599,0.165893819842488,0.208090378120542,0.0690536835547537,0.0156134652975015,0.572488015880808,4.54477606415749,12.4652027497068,12.0994106940925,0.926613809191622,2.67128925635479,0.0888126811594702,0.634961564652622,0.00483120928704739,0.704228117223829,0.840268841281866,0.0502039084415883,0.508435007277876,0,0.00687040245556273,0.135660152409226,0.863837222289294,0.883692016367965,0.235507563711144,1.48556479939725,0.257639111300165
1000,15,4.16565805768624,0.775409162171816,-7.62389374304989,0.966802535925045,1,13.9621384900529,11.4485741753597,12.741286189761,0.875024251057766,1.51806508516893,1.00873244274408,0.459251575160306,470.96600625664,42.8701855288818,499.836352003273,4.25992440630216,0.164428406955674,0.239661760218441,0.0713085481757298,0.0158921914142556,0.668835654086433,1.58982859700918,13.8703201189637,12.9047278434411,1.48300516111776,1.38144174830522,0.0540567651041783,0.734620905015618,0.00662394382059574,0.509669103939086,0.692103923672623,0.23629124648124,0.839563651569188,0,0.00364584413357079,0.158675971615128,0.89144164561294,2.06596847249886,0.271351230877917,1.43895172770135,3.50295972528396
1000,15,4.56619608848494,0.753034309611266,-7.55637196679244,0.743053442118215,1,14.1261309369002,10.7618625101168,12.6858406327665,0.925310545833781,2.55939772049896,1.67282250616699,0.459220227848273,430.608630133793,89.6486795996316,500.358919897582,2.96274002646096,0.136447520520538,0.17179043142125,0.0696816018503159,0.0238767999736592,0.573444384583272,4.40562938153744,10.9127370491624,12.7464234995097,0.966802479862235,0.951843869197182,0.0744659624877386,0.520510760415345,0.00317207110822201,0.509845226630569,0.399168894005385,0.049840923440177,0.608796886261553,0,0.00893176672840491,0.120954942106735,0.833662458043545,1.29235913666095,0.381194018269889,1.3879688779125,5.69562440121528
1000,15,4.34191724013599,0.767995628974452,-3.96024410700132,0.814929152047185,1,14.0180170703679,11.3306384352036,12.2533266977407,0.710882851970382,3.83308751042932,2.28673247201368,0.462252297871746,356.537183001637,17.318791418802,499.666833098512,3.73822673666291,0.113319677794352,0.19284446792677,0.0833968106387183,0.0199921520431526,0.741392293274403,5.18655445016921,12.8757499679923,12.4228186218068,1.20057228056248,3.3193924254505,0.0999021311989054,0.662070851400495,0.00449036186039448,0.583406785968691,0.399583209604712,0.242102414934896,0.64374124489259,0,0.00742308195028454,0.151512305440381,0.876044920412823,1.30860750018378,0.214646660781,1.22676288278308,1.10143717514979
1000,15,4.40739543431813,0.741917053236277,-7.07915608619836,0.968211148892162,1,13.8961256595794,10.8302212653216,12.6624714920763,0.612901639426127,1.28108976664953,3.41032465384342,0.466957958061248,435.925503168255,75.3231833688915,500.032504620962,3.04572212151252,0.124077606944367,0.162466767262667,0.0646767176529393,0.0139026176445186,0.789543890031055,1.96270930208266,10.3101683016866,12.6380934518017,1.86990397076588,0.926743773627095,0.0708912621485069,0.678971903119236,0.00721817236244678,0.662758067250252,0.481079595416988,0.179725497345906,0.801680937036872,0,0.00663117189193145,0.174265163870994,0.685549290804192,1.67334112980434,0.233374228538014,1.41587078373414,2.16292923446267
1000,15,4.50502704557014,0.694646653647687,-6.07828312019325,0.669523531657297,1,13.7085518944077,11.1869281928521,12.2049950193614,0.941722758579999,3.42754123453051,3.67264592694119,0.46449804573087,335.594668565318,29.1775304893963,499.332323762588,3.85744704592507,0.142674549568444,0.209098156187683,0.0605662537971512,0.0102451980547048,0.637072299341671,2.25832243189216,12.5270331129432,12.7880458275601,1.03041455424391,2.85471621954348,0.0636127222212963,0.504894303530455,0.0142870771199465,0.607363572530448,0.84273717850825,0.0428622703365982,0.655558292497881,0,0.00690495192189701,0.113682580228895,0.884986167680472,1.43363572064846,0.397566501423717,1.07092581456527,0.42693794957386
1000,15,4.425729127714,0.763253355464789,-7.63782109587299,0.737843153844276,1,13.9573228883091,11.0645136577077,12.6289536221884,0.744518153253011,3.65341709228233,1.87197956815362,0.447845560749993,337.108042323962,83.0460642022081,500.837383310311,5.50060209035873,0.160745115434751,0.19240870596841,0.0639572547888383,0.01245989142498,0.693274189056829,1.762242487818,12.2175456341356,12.6689521627128,1.21720563480631,1.93191865640692,0.0674480599001981,0.613430147897452,0.00743038835227489,0.867458494286984,0.462935011589997,0.147954101077747,0.492616392998025,0,0.0102079436001368,0.0699763152906671,0.879633816378191,1.80248569977255,0.463478752668016,1.43393449857831,2.70547445308562
1000,15,4.48501163606058,0.76864032164717,-7.52853507098357,0.428143734333535,1,13.5583512547892,10.5269182885531,12.5140996477567,0.544162584119476,1.69486146327108,1.33900247514248,0.443218737919815,461.748095415533,32.786873485893,499.99391014874,5.83725829450414,0.140704859921709,0.163673825729638,0.0816599112637341,0.0165647472194396,0.695689755380154,3.51894432976842,12.9080620678142,13.2203595137969,0.949465947085991,2.64284592957702,0.0676644674036652,0.642593723349273,0.00411767690777779,0.620112560782582,0.7807454195141,0.0742786658201367,0.45729188665282,0,0.00592143929586746,0.184064895091113,0.668121665809303,1.50543479179549,0.119317617861088,1.24307166947983,0.73179195232415
1000,15,4.45229283149509,0.74890295172211,-9.28738471221794,0.949431432232907,1,13.9594889120199,11.1356711864937,12.9537884891033,0.623133455053903,2.82092231116258,1.14834075351246,0.462320694795344,404.697064543143,28.6428740527481,499.739350191783,2.36245706353802,0.118823580728844,0.187865495476872,0.0763731338018551,0.015418208301533,0.886235113581643,2.10234293192625,10.3284387635067,14.0539691038243,1.95863338597119,1.77156339450739,0.0987741276156157,0.552406669501215,0.00554422155022621,0.669929711241275,0.46544620731963,0.0578036956693977,0.450761319813319,0,0.00795721247885376,0.0996508633899502,0.876378731103614,1.8574896945332,0.388022718008142,1.15574000065681,1.97940087035773
1000,15,4.34163255553769,0.676581900885485,-6.65941512575978,1.00538736838531,1,14.4732408749405,11.1823883275501,12.5113026422914,0.962806696770713,1.0292572453618,2.40998672088608,0.447083443657029,410.299264732748,56.0261264373548,499.04519436229,3.71769302764442,0.139120584037155,0.203182771019638,0.0770415307702497,0.0147439618497156,0.792321315566078,4.12508353739977,11.4159390041605,12.5465159895178,1.2073780938983,0.700599907850847,0.0758928076829761,0.633973138500005,0.0101623890429735,0.787863906938583,0.548339842048962,0.149696134407539,0.723936758562922,0,0.00916691701719538,0.138218732585199,0.305986185092479,1.5115665284567,0.289806756004691,1.367572041112,12.4499906004412
1000,15,3.89828157467,0.765798814224218,-5.57487907109532,0.984113983184889,1,13.7070453579072,11.1905450678896,12.8303943637293,0.9050776460208,2.1061154268682,3.76439412380569,0.445184144827072,408.703182823956,87.7546125999652,499.690845319536,5.63348022007849,0.155648175539449,0.168477098029107,0.0586811447236687,0.0217303011096083,0.833339639720507,5.05671132020652,10.5626005688682,14.4454409738071,0.878269183635712,1.6614764239639,0.0523153138812631,0.83221928011626,0.00335774959623814,0.606410362105817,0.783452941439991,0.180207594520878,0.824201068235561,0,0.00807802302343771,0.0525665360521525,0.422191463084891,1.24106675566586,0.17700847015949,1.23408010916319,1.49629454297149
1000,15,3.98192768300485,0.741703182489016,-6.14581776815776,0.551242531169022,1,14.3523484969046,10.9194013124797,12.3800027247053,0.710158659727313,3.09238392254338,2.73180062696338,0.464640772226267,369.289080007002,50.8220830489881,499.658106793184,4.29896890481468,0.142534069454297,0.171598510500044,0.0665508146565408,0.0235439394484274,0.623465084708296,1.54623680748045,12.6880725966766,14.0839588572737,1.53984956739005,1.71538904984482,0.067677080037538,0.710966653656214,0.00888764818608761,0.517240730952471,0.649274361907424,0.0469199589798227,0.542301836982369,0,0.00553641675272957,0.241152466712054,0.438410844840109,1.44953784792964,0.173211953963619,1.28016967291478,1.15364511264979
1000,15,4.42858875901251,0.84782690744143,-7.42574846601235,0.844526433584997,1,13.7626131966244,11.2052672072314,12.2740591031034,0.801646809326485,3.68546010646969,2.11293939338066,0.447398407896981,485.644654743373,24.4169772439636,499.053003937006,2.66777529777028,0.164611524594948,0.209551234208047,0.069184421107173,0.018806463740766,0.851725685405545,3.0589825719595,12.5070432405919,12.1936621653009,0.871963985497132,1.81279102806002,0.0693965048179962,0.602811100054532,0.00235512810647488,0.664576722122729,0.502828208423427,0.135141806024592,0.739148873928934,0,0.00593928894284181,0.147231331655756,0.828432262083515,1.31967127696099,0.247145386575721,1.34289035364054,5.62961293004914
1000,15,4.3811836017956,0.80872331838169,-4.86355510364733,0.929157542369006,1,13.5383296064101,10.9620627667755,12.9560830534901,0.808876790222712,2.94213871541433,2.49074269435368,0.467629194452893,432.848577527329,15.3336727060378,499.364038153086,3.52615420438815,0.165461112735793,0.235511738285422,0.0712078377455473,0.0108036937764846,0.688509242506698,1.52382602021098,11.9438745277002,13.5353850789741,1.24923722431995,3.47782939937897,0.0694719024817459,0.697582285571843,0.00271081869900227,0.623050964437425,0.577728719886939,0.238047441693023,0.590867580240592,0,0.00948290851758793,0.0609207059857435,0.457157807098702,1.47318041499317,0.119240451126825,1.02878117875662,0.851837549693947
1000,15,4.16528251472821,0.687460591288559,-9.25258055905246,0.793581271299891,1,13.8045814207289,10.6961338282563,12.1375361694954,0.99351380369626,2.78565982612781,1.66384229646064,0.457713871751912,362.865347368643,84.4575768639334,499.73649796797,5.0694263873389,0.148007563974708,0.198248930666596,0.0684314272347838,0.0243233338873833,0.57472444891464,3.92741795517504,12.5007566325366,13.6898256009817,0.857384856650606,2.1903341725003,0.0608686958556064,0.536579706240445,0.00315037285089493,0.793603202328086,0.354235053400465,0.234382945913356,0.494132102793083,0,0.0102127039688639,0.23454690513853,0.782798336679116,1.5834090228022,0.400913252762985,1.00215317611583,0.825193542886846
1000,15,4.27901377050032,0.662149003728125,-5.2474766189747,0.813035383499175,1,14.1704573768657,10.8537628524937,12.754660888575,0.503892134060152,1.75245314906351,2.48828706424683,0.468554038442671,338.698820769787,42.3628288251348,500.64115360938,3.56955346879549,0.148254505332559,0.193376062307507,0.0584883621996269,0.0219990310231224,0.951007422804832,5.029999858886,12.7724471669644,12.3400302524399,1.10889769701753,1.7492379266303,0.0905393729684874,0.793667661678046,0.00188785252869129,0.657415829692036,0.563887072305636,0.112054160697851,0.84421187217813,0,0.0102551966425963,0.0679138014297932,0.879670006083324,1.80408058191185,0.156908790720627,1.03093942801934,3.12949657949093
1000,15,4.62566820235154,0.755288091588319,-5.9433283769762,1.05329872503157,1,14.3273928209674,11.2919597157743,12.937017387012,0.633792476379313,2.14907788787968,2.39053438557312,0.460720877412241,360.815999098122,51.8538965238258,500.205351876561,3.41226246620063,0.13141984802857,0.217490566316992,0.0627478438876569,0.0184323420985602,0.979549454418011,3.42470864094794,12.1093120295554,12.116747538941,1.05602938055526,3.42132242792286,0.0867354341899045,0.621640647668391,0.00801722137331962,0.544769971817732,0.480703818681759,0.195489460560028,0.728839558409527,0,0.00782835543900728,0.0744563126023859,0.557993462635204,1.69161388288477,0.147920285863802,1.20560311188456,1.46870195654143
1000,15,4.36794262780827,0.682033854598423,-6.82096836343768,0.889922090738324,1,14.2098756108899,11.105113720987,12.1617420150433,0.53176770650316,3.99015917279758,3.57773622078821,0.443810836579651,473.253596480936,17.0188897731714,500.265481272712,2.31758786931168,0.146860959624872,0.219655796680599,0.0628002946302295,0.0121584506020881,0.769927865988575,2.76232183948159,13.169666771777,13.2496791167557,0.916904035862535,2.62164999295492,0.0686041091685183,0.63075464842841,0.00788081586360931,0.679660233668983,0.599092453200125,0.116351828020532,0.729755303566344,0,0.00710294232424349,0.05795088664582,0.335820539714768,1.25511480777653,0.0630794869503006,1.45780697779264,1.78782307013898
1000,15,4.27340561377404,0.76730304184045,-6.71552770964994,0.431805778974488,1,14.3339540311135,10.9065525289625,12.3941545342095,0.935632904409431,1.12659520492889,1.79816495114937,0.469102157005109,323.791134590283,93.8131660385989,499.538801839575,4.0253786543617,0.142341666618362,0.214695912990719,0.0723379701208323,0.0122301703314297,0.550024359058589,5.11965172737837,13.1959704393521,12.4052231802605,1.07948195261415,2.34160973061807,0.0730510691879317,0.843425777927041,0.0134784934699535,0.505535900592804,0.888099540967886,0.0855715092406608,0.885003751004115,0,0.00542155005363748,0.154512301056646,0.602011229284108,1.81679596845944,0.389467340800911,1.39928169746418,1.54040436734833
1000,15,4.5298786219701,0.760212890162538,-7.5594511681652,0.875886245688771,1,13.6628498283681,10.841158581432,12.2713524375577,0.628004178754054,3.27972659771331,1.30248242523521,0.442444977350533,363.981087086722,84.6853676554747,500.417392496485,5.60790892124642,0.114979706322774,0.208033471945673,0.068186911849305,0.0167982223159634,0.9674802332744,1.86514059863985,10.7902601091191,12.1993845361378,0.855175565951504,3.15464902839158,0.0781728422967717,0.557129523251206,0.0109920127362013,0.897156660538167,0.492600674209368,0.125495795534924,0.821659908257425,0,0.008297204464674,0.241057706607506,0.819753584079444,1.71184935622378,0.0640396285103634,1.00669005024247,0.956524869004884
